Front Right,Front Left,Rear Right,Rear Left,Time
2.7028753757476807,2.602426052093506,2.8434417247772217,2.932203531265259,49456.0
2.7054026126861572,2.6068482398986816,2.8462846279144287,2.9366259574890137,49456.0
2.7066659927368164,2.607164144515991,2.8469161987304688,2.937889337539673,49456.0
2.7145628929138184,2.614429235458374,2.852602005004883,2.9404165744781494,49457.0
2.709824800491333,2.60811185836792,2.8478639125823975,2.941364049911499,49457.0
2.709824800491333,2.6128499507904053,2.853233814239502,2.9451546669006348,49457.0
2.707613706588745,2.603689432144165,2.843125820159912,2.9337830543518066,49457.0
2.70255970954895,2.6033735275268555,2.8405988216400146,2.9337830543518066,49457.0
2.7022438049316406,2.603057622909546,2.845968723297119,2.9369418621063232,49458.0
2.706981897354126,2.6068482398986816,2.844705104827881,2.9347307682037354,49458.0
2.7139313220977783,2.6106388568878174,2.8500750064849854,2.9432594776153564,49458.0
2.7095088958740234,2.6068482398986816,2.858919620513916,2.9394688606262207,49458.0
2.7057182788848877,2.611586332321167,2.847548007965088,2.9423117637634277,49458.0
2.704770803451538,2.602426052093506,2.839651107788086,2.9359941482543945,49459.0
2.701927900314331,2.6011624336242676,2.8405988216400146,2.935046434402466,49459.0
2.709192991256714,2.6062164306640625,2.8456528186798096,2.936310052871704,49459.0
2.7057182788848877,2.60811185836792,2.8453369140625,2.9369418621063232,49459.0
2.7107725143432617,2.6096911430358887,2.8541815280914307,2.944206953048706,49459.0
2.710456609725952,2.6156928539276123,2.8491275310516357,2.9489452838897705,49460.0
2.7072978019714355,2.60874342918396,2.8456528186798096,2.9432594776153564,49460.0
2.7031912803649902,2.602426052093506,2.839019298553467,2.936310052871704,49460.0
2.7038230895996094,2.5992672443389893,2.8412303924560547,2.9353623390197754,49460.0
2.7054026126861572,2.6090593338012695,2.845968723297119,2.934414863586426,49460.0
2.7088770866394043,2.605268955230713,2.8434417247772217,2.938521146774292,49461.0
2.7123517990112305,2.612218141555786,2.852602005004883,2.9461023807525635,49461.0
2.7060341835021973,2.6021101474761963,2.8421781063079834,2.937889337539673,49461.0
2.7072978019714355,2.602426052093506,2.839651107788086,2.9375736713409424,49461.0
2.7145628929138184,2.6134817600250244,2.850390911102295,2.9461023807525635,49461.0
2.7060341835021973,2.60811185836792,2.844705104827881,2.9382052421569824,49462.0
2.7054026126861572,2.607164144515991,2.8421781063079834,2.9454705715179443,49462.0
2.709192991256714,2.6100070476531982,2.8484957218170166,2.9375736713409424,49462.0
2.7088770866394043,2.609375238418579,2.8415462970733643,2.9375736713409424,49462.0
2.707613706588745,2.6055846214294434,2.848811626434326,2.9445228576660156,49462.0
2.701296091079712,2.6021101474761963,2.8421781063079834,2.935678243637085,49463.0
2.7060341835021973,2.6062164306640625,2.8456528186798096,2.9353623390197754,49463.0
2.716458320617676,2.6112706661224365,2.8462846279144287,2.942943572998047,49463.0
2.7057182788848877,2.6062164306640625,2.842494010925293,2.9423117637634277,49463.0
2.709192991256714,2.6128499507904053,2.848179817199707,2.9476816654205322,49463.0
2.7117199897766113,2.603057622909546,2.8377559185028076,2.934414863586426,49464.0
2.7088770866394043,2.606532335281372,2.843125820159912,2.937257766723633,49464.0
2.713299512863159,2.609375238418579,2.848811626434326,2.9432594776153564,49464.0
2.710456609725952,2.6040053367614746,2.8469161987304688,2.9394688606262207,49464.0
2.7054026126861572,2.597371816635132,2.8405988216400146,2.9423117637634277,49464.0
2.712035894393921,2.600846529006958,2.8440732955932617,2.943575382232666,49465.0
2.707613706588745,2.60811185836792,2.8440732955932617,2.94010066986084,49465.0
2.7072978019714355,2.6033735275268555,2.845968723297119,2.944206953048706,49465.0
2.7085611820220947,2.600846529006958,2.840914487838745,2.9423117637634277,49465.0
2.7139313220977783,2.603057622909546,2.8453369140625,2.940732479095459,49465.0
2.7139313220977783,2.607480049133301,2.8478639125823975,2.947997570037842,49466.0
2.710456609725952,2.603057622909546,2.8450210094451904,2.943575382232666,49466.0
2.709824800491333,2.6096911430358887,2.840282917022705,2.9369418621063232,49466.0
2.7129836082458496,2.6141135692596436,2.8462846279144287,2.944838762283325,49466.0
2.7057182788848877,2.5983195304870605,2.8421781063079834,2.942943572998047,49466.0
2.709192991256714,2.604321241378784,2.8412303924560547,2.9388370513916016,49467.0
2.720564603805542,2.6112706661224365,2.847548007965088,2.9454705715179443,49467.0
2.714878797531128,2.6021101474761963,2.8462846279144287,2.9423117637634277,49467.0
2.7095088958740234,2.6077959537506104,2.8377559185028076,2.942943572998047,49467.0
2.714247226715088,2.610322952270508,2.841862201690674,2.941995859146118,49467.0
2.706350088119507,2.6040053367614746,2.8450210094451904,2.9432594776153564,49468.0
2.707613706588745,2.6017942428588867,2.8440732955932617,2.944838762283325,49468.0
2.716142416000366,2.6055846214294434,2.8450210094451904,2.941995859146118,49468.0
2.7085611820220947,2.5998988151550293,2.8469161987304688,2.9432594776153564,49468.0
2.706981897354126,2.603689432144165,2.8500750064849854,2.9461023807525635,49468.0
2.7088770866394043,2.602426052093506,2.837440013885498,2.938521146774292,49469.0
2.7123517990112305,2.6027417182922363,2.8428099155426025,2.9454705715179443,49469.0
2.7088770866394043,2.605268955230713,2.8500750064849854,2.947997570037842,49469.0
2.71266770362854,2.603057622909546,2.8450210094451904,2.941364049911499,49469.0
2.7107725143432617,2.606532335281372,2.8469161987304688,2.9410481452941895,49469.0
2.701927900314331,2.6096911430358887,2.8491275310516357,2.946418285369873,49470.0
2.7095088958740234,2.6040053367614746,2.841862201690674,2.937257766723633,49470.0
2.706350088119507,2.604321241378784,2.8453369140625,2.942943572998047,49470.0
2.706350088119507,2.6046371459960938,2.8500750064849854,2.9505245685577393,49470.0
2.709192991256714,2.6033735275268555,2.8462846279144287,2.9337830543518066,49470.0
2.7145628929138184,2.60874342918396,2.852602005004883,2.9502086639404297,49471.0
2.7066659927368164,2.6096911430358887,2.8541815280914307,2.9461023807525635,49471.0
2.7088770866394043,2.6125340461730957,2.8456528186798096,2.9388370513916016,49471.0
2.709824800491333,2.6055846214294434,2.8453369140625,2.945786476135254,49471.0
2.7072978019714355,2.607480049133301,2.8507068157196045,2.9483134746551514,49471.0
2.7088770866394043,2.6062164306640625,2.845968723297119,2.9366259574890137,49472.0
2.707613706588745,2.603057622909546,2.8472321033477783,2.9404165744781494,49472.0
2.706350088119507,2.607164144515991,2.8522863388061523,2.9451546669006348,49472.0
2.7035071849823,2.6040053367614746,2.8472321033477783,2.9347307682037354,49472.0
2.7079296112060547,2.6033735275268555,2.8469161987304688,2.939152956008911,49472.0
2.7110884189605713,2.607164144515991,2.8529179096221924,2.94989275932312,49473.0
2.7016119956970215,2.6021101474761963,2.8472321033477783,2.934098958969116,49473.0
2.7072978019714355,2.611586332321167,2.8450210094451904,2.937889337539673,49473.0
2.7129836082458496,2.610322952270508,2.856708526611328,2.946418285369873,49473.0
2.7060341835021973,2.6049530506134033,2.8443892002105713,2.936310052871704,49473.0
2.7038230895996094,2.6027417182922363,2.8393352031707764,2.934414863586426,49474.0
2.7057182788848877,2.6017942428588867,2.8491275310516357,2.939152956008911,49474.0
2.7057182788848877,2.604321241378784,2.8491275310516357,2.937257766723633,49474.0
2.699716567993164,2.605268955230713,2.848179817199707,2.941995859146118,49474.0
2.706350088119507,2.6046371459960938,2.8456528186798096,2.9382052421569824,49474.0
2.7057182788848877,2.610322952270508,2.847548007965088,2.9359941482543945,49475.0
2.7044548988342285,2.6049530506134033,2.8453369140625,2.9438910484313965,49475.0
2.709192991256714,2.607480049133301,2.8478639125823975,2.937889337539673,49475.0
2.706981897354126,2.6090593338012695,2.8466005325317383,2.944838762283325,49475.0
2.704770803451538,2.6062164306640625,2.840282917022705,2.940732479095459,49475.0
2.714878797531128,2.6106388568878174,2.8472321033477783,2.9432594776153564,49476.0
2.706350088119507,2.6046371459960938,2.8491275310516357,2.940732479095459,49476.0
2.7054026126861572,2.600846529006958,2.838071584701538,2.939152956008911,49476.0
2.709824800491333,2.604321241378784,2.8478639125823975,2.940732479095459,49476.0
2.7060341835021973,2.6033735275268555,2.8484957218170166,2.9410481452941895,49476.0
2.7060341835021973,2.603689432144165,2.8450210094451904,2.9454705715179443,49477.0
2.7158265113830566,2.6068482398986816,2.847548007965088,2.9438910484313965,49477.0
2.713299512863159,2.6128499507904053,2.852602005004883,2.9539992809295654,49477.0
2.712035894393921,2.60874342918396,2.8421781063079834,2.9410481452941895,49477.0
2.717090129852295,2.611586332321167,2.8494434356689453,2.947049856185913,49477.0
2.7028753757476807,2.601478338241577,2.8412303924560547,2.9375736713409424,49478.0
2.7088770866394043,2.6068482398986816,2.839651107788086,2.942943572998047,49478.0
2.719301223754883,2.6112706661224365,2.8529179096221924,2.94989275932312,49478.0
2.70255970954895,2.600214719772339,2.841862201690674,2.9369418621063232,49478.0
2.7066659927368164,2.6005306243896484,2.8434417247772217,2.940732479095459,49478.0
2.7230918407440186,2.613165855407715,2.858919620513916,2.9533674716949463,49479.0
2.7066659927368164,2.600846529006958,2.840282917022705,2.938521146774292,49479.0
2.7101407051086426,2.603057622909546,2.8453369140625,2.941995859146118,49479.0
2.7082455158233643,2.6046371459960938,2.856708526611328,2.94989275932312,49479.0
2.709824800491333,2.603057622909546,2.844705104827881,2.938521146774292,49479.0
2.7072978019714355,2.6040053367614746,2.851022720336914,2.940732479095459,49480.0
2.7095088958740234,2.613165855407715,2.8544974327087402,2.947997570037842,49480.0
2.7095088958740234,2.603689432144165,2.8453369140625,2.939152956008911,49480.0
2.7095088958740234,2.6033735275268555,2.8456528186798096,2.9454705715179443,49480.0
2.715510606765747,2.60811185836792,2.858919620513916,2.9533674716949463,49480.0
2.7151947021484375,2.6106388568878174,2.8494434356689453,2.944838762283325,49481.0
2.709192991256714,2.60874342918396,2.8519704341888428,2.9432594776153564,49481.0
2.707613706588745,2.6084277629852295,2.848179817199707,2.9388370513916016,49481.0
2.719933032989502,2.613165855407715,2.8513386249542236,2.9476816654205322,49481.0
2.706981897354126,2.603057622909546,2.8440732955932617,2.944206953048706,49481.0
2.711404323577881,2.613165855407715,2.851022720336914,2.9483134746551514,49482.0
2.715510606765747,2.6112706661224365,2.853865623474121,2.945786476135254,49482.0
2.7022438049316406,2.5989513397216797,2.8453369140625,2.9353623390197754,49482.0
2.701296091079712,2.6017942428588867,2.844705104827881,2.9353623390197754,49482.0
2.709192991256714,2.603057622909546,2.8500750064849854,2.941995859146118,49482.0
2.7031912803649902,2.5983195304870605,2.840282917022705,2.9287290573120117,49483.0
2.6971895694732666,2.601478338241577,2.8415462970733643,2.9265177249908447,49483.0
2.7060341835021973,2.605268955230713,2.848811626434326,2.9397847652435303,49483.0
2.7038230895996094,2.6005306243896484,2.839651107788086,2.92146372795105,49483.0
2.7050867080688477,2.606532335281372,2.839019298553467,2.9258861541748047,49483.0
2.715510606765747,2.60874342918396,2.848811626434326,2.934098958969116,49484.0
2.700348377227783,2.600846529006958,2.8415462970733643,2.9287290573120117,49484.0
2.7031912803649902,2.605900526046753,2.8383874893188477,2.929044723510742,49484.0
2.7129836082458496,2.6112706661224365,2.8573403358459473,2.9375736713409424,49484.0
2.7085611820220947,2.604321241378784,2.8450210094451904,2.932203531265259,49484.0
2.707613706588745,2.607480049133301,2.8456528186798096,2.93062424659729,49485.0
2.714247226715088,2.621694564819336,2.8592355251312256,2.9426276683807373,49485.0
2.710456609725952,2.6106388568878174,2.8440732955932617,2.93062424659729,49485.0
2.707613706588745,2.614429235458374,2.8469161987304688,2.9331512451171875,49485.0
2.7079296112060547,2.6134817600250244,2.8544974327087402,2.9426276683807373,49485.0
2.7079296112060547,2.609375238418579,2.8472321033477783,2.9296765327453613,49486.0
2.7057182788848877,2.6055846214294434,2.842494010925293,2.9309401512145996,49486.0
2.7054026126861572,2.6106388568878174,2.855445146560669,2.9397847652435303,49486.0
2.7016119956970215,2.6084277629852295,2.8399670124053955,2.926201820373535,49486.0
2.7022438049316406,2.601478338241577,2.835228681564331,2.9252543449401855,49486.0
2.704770803451538,2.604321241378784,2.8466005325317383,2.935678243637085,49487.0
2.706350088119507,2.6049530506134033,2.838071584701538,2.9287290573120117,49487.0
2.7057182788848877,2.6046371459960938,2.840282917022705,2.9252543449401855,49487.0
2.701296091079712,2.604321241378784,2.8387033939361572,2.9217796325683594,49487.0
2.710456609725952,2.614429235458374,2.8484957218170166,2.9331512451171875,49487.0
2.707613706588745,2.605900526046753,2.834597110748291,2.924306631088257,49488.0
2.7057182788848877,2.603689432144165,2.8377559185028076,2.927149534225464,49488.0
2.7129836082458496,2.609375238418579,2.8453369140625,2.9416799545288086,49488.0
2.7107725143432617,2.6055846214294434,2.839651107788086,2.9280972480773926,49488.0
2.7079296112060547,2.607480049133301,2.840914487838745,2.932835340499878,49488.0
2.712035894393921,2.609375238418579,2.844705104827881,2.9369418621063232,49489.0
2.7158265113830566,2.610322952270508,2.842494010925293,2.933467149734497,49489.0
2.7050867080688477,2.60874342918396,2.8434417247772217,2.9303083419799805,49489.0
2.7085611820220947,2.6062164306640625,2.838071584701538,2.934414863586426,49489.0
2.7186694145202637,2.6185357570648193,2.848811626434326,2.9359941482543945,49489.0
2.7035071849823,2.6077959537506104,2.837440013885498,2.9268336296081543,49490.0
2.7085611820220947,2.610954761505127,2.839651107788086,2.9315719604492188,49490.0
2.7079296112060547,2.605900526046753,2.8453369140625,2.935046434402466,49490.0
2.7060341835021973,2.603057622909546,2.8364923000335693,2.9287290573120117,49490.0
2.7028753757476807,2.600846529006958,2.8415462970733643,2.929044723510742,49490.0
2.7038230895996094,2.5992672443389893,2.8387033939361572,2.931256055831909,49491.0
2.710456609725952,2.609375238418579,2.841862201690674,2.9303083419799805,49491.0
2.701296091079712,2.600214719772339,2.839019298553467,2.9296765327453613,49491.0
2.7054026126861572,2.603057622909546,2.839019298553467,2.925570249557495,49491.0
2.7110884189605713,2.612218141555786,2.8440732955932617,2.9382052421569824,49491.0
2.7057182788848877,2.597371816635132,2.83586049079895,2.926201820373535,49492.0
2.710456609725952,2.605268955230713,2.8421781063079834,2.93062424659729,49492.0
2.7060341835021973,2.606532335281372,2.839651107788086,2.935046434402466,49492.0
2.710456609725952,2.6021101474761963,2.841862201690674,2.9318878650665283,49492.0
2.706350088119507,2.607480049133301,2.839651107788086,2.9318878650665283,49492.0
2.7044548988342285,2.6062164306640625,2.840914487838745,2.9366259574890137,49493.0
2.706350088119507,2.6027417182922363,2.8412303924560547,2.929992437362671,49493.0
2.7082455158233643,2.6017942428588867,2.839651107788086,2.9331512451171875,49493.0
2.7117199897766113,2.6112706661224365,2.8478639125823975,2.94010066986084,49493.0
2.7072978019714355,2.6068482398986816,2.8421781063079834,2.9309401512145996,49493.0
2.707613706588745,2.60874342918396,2.841862201690674,2.929044723510742,49494.0
2.7107725143432617,2.6084277629852295,2.8472321033477783,2.9347307682037354,49494.0
2.7022438049316406,2.6017942428588867,2.840282917022705,2.9239907264709473,49494.0
2.7054026126861572,2.6046371459960938,2.8399670124053955,2.9315719604492188,49494.0
2.699716567993164,2.599583148956299,2.841862201690674,2.9303083419799805,49494.0
2.7057182788848877,2.6055846214294434,2.8434417247772217,2.9280972480773926,49495.0
2.699084997177124,2.601478338241577,2.8393352031707764,2.9246225357055664,49495.0
2.7031912803649902,2.605268955230713,2.839019298553467,2.9252543449401855,49495.0
2.712035894393921,2.6096911430358887,2.847548007965088,2.931256055831909,49495.0
2.7044548988342285,2.601478338241577,2.8371241092681885,2.9274654388427734,49495.0
2.706981897354126,2.603057622909546,2.844705104827881,2.9274654388427734,49496.0
2.7054026126861572,2.6046371459960938,2.8462846279144287,2.9331512451171875,49496.0
2.7066659927368164,2.6096911430358887,2.839651107788086,2.926201820373535,49496.0
2.7031912803649902,2.602426052093506,2.847548007965088,2.929992437362671,49496.0
2.7022438049316406,2.6033735275268555,2.835228681564331,2.9239907264709473,49496.0
2.7123517990112305,2.6096911430358887,2.8437576293945312,2.934414863586426,49497.0
2.7028753757476807,2.600214719772339,2.8421781063079834,2.927781343460083,49497.0
2.7082455158233643,2.612218141555786,2.8428099155426025,2.9280972480773926,49497.0
2.7085611820220947,2.6106388568878174,2.8453369140625,2.9375736713409424,49497.0
2.706981897354126,2.60874342918396,2.843125820159912,2.93062424659729,49497.0
2.7054026126861572,2.614429235458374,2.840282917022705,2.929992437362671,49498.0
2.706350088119507,2.6055846214294434,2.833965301513672,2.927149534225464,49498.0
2.7072978019714355,2.6096911430358887,2.847548007965088,2.931256055831909,49498.0
2.699716567993164,2.609375238418579,2.837440013885498,2.9230432510375977,49498.0
2.7066659927368164,2.6090593338012695,2.840914487838745,2.9303083419799805,49498.0
2.7060341835021973,2.6119022369384766,2.8472321033477783,2.9388370513916016,49499.0
2.7038230895996094,2.6119022369384766,2.8371241092681885,2.9224114418029785,49499.0
2.7038230895996094,2.603057622909546,2.8371241092681885,2.9287290573120117,49499.0
2.7022438049316406,2.6046371459960938,2.837440013885498,2.9202003479003906,49499.0
2.709824800491333,2.618851661682129,2.8469161987304688,2.9318878650665283,49499.0
2.7022438049316406,2.6055846214294434,2.837440013885498,2.9230432510375977,49500.0
2.7110884189605713,2.610954761505127,2.8387033939361572,2.9303083419799805,49500.0
2.7031912803649902,2.607480049133301,2.8437576293945312,2.934098958969116,49500.0
2.7117199897766113,2.614429235458374,2.8393352031707764,2.9303083419799805,49500.0
2.7088770866394043,2.6040053367614746,2.840914487838745,2.932835340499878,49500.0
2.70255970954895,2.6021101474761963,2.83586049079895,2.927781343460083,49501.0
2.712035894393921,2.6134817600250244,2.8453369140625,2.9347307682037354,49501.0
2.704770803451538,2.6040053367614746,2.8364923000335693,2.9296765327453613,49501.0
2.7079296112060547,2.604321241378784,2.843125820159912,2.9293606281280518,49501.0
2.715510606765747,2.5604140758514404,2.8437576293945312,2.9416799545288086,49501.0
2.7174057960510254,2.607480049133301,2.8453369140625,2.934414863586426,49502.0
2.706981897354126,2.6046371459960938,2.8371241092681885,2.9258861541748047,49502.0
2.7050867080688477,2.607480049133301,2.840282917022705,2.929044723510742,49502.0
2.7129836082458496,2.6128499507904053,2.8466005325317383,2.939152956008911,49502.0
2.7066659927368164,2.6055846214294434,2.839651107788086,2.9287290573120117,49502.0
2.7060341835021973,2.607480049133301,2.848179817199707,2.929992437362671,49503.0
2.71266770362854,2.6128499507904053,2.8469161987304688,2.9347307682037354,49503.0
2.7101407051086426,2.6084277629852295,2.8484957218170166,2.9331512451171875,49503.0
2.7000324726104736,2.599583148956299,2.8387033939361572,2.9236748218536377,49503.0
2.709192991256714,2.607164144515991,2.844705104827881,2.939152956008911,49503.0
2.7158265113830566,2.60811185836792,2.8466005325317383,2.9325194358825684,49504.0
2.699084997177124,2.5998988151550293,2.8377559185028076,2.9211478233337402,49504.0
2.704138994216919,2.6046371459960938,2.8361763954162598,2.925570249557495,49504.0
2.71266770362854,2.614429235458374,2.8469161987304688,2.9315719604492188,49504.0
2.7016119956970215,2.6068482398986816,2.8393352031707764,2.9239907264709473,49504.0
2.7066659927368164,2.607480049133301,2.8421781063079834,2.927781343460083,49505.0
2.709192991256714,2.6134817600250244,2.845968723297119,2.936310052871704,49505.0
2.709824800491333,2.606532335281372,2.843125820159912,2.9280972480773926,49505.0
2.7031912803649902,2.6077959537506104,2.8437576293945312,2.931256055831909,49505.0
2.7031912803649902,2.604321241378784,2.8434417247772217,2.926201820373535,49505.0
2.7079296112060547,2.6147451400756836,2.8491275310516357,2.9337830543518066,49506.0
2.70255970954895,2.597371816635132,2.837440013885498,2.9268336296081543,49506.0
2.7038230895996094,2.603057622909546,2.841862201690674,2.9296765327453613,49506.0
2.699716567993164,2.6084277629852295,2.8437576293945312,2.929992437362671,49506.0
2.7044548988342285,2.601478338241577,2.842494010925293,2.927149534225464,49506.0
2.7009801864624023,2.606532335281372,2.8462846279144287,2.927149534225464,49507.0
2.7082455158233643,2.605900526046753,2.8361763954162598,2.9239907264709473,49507.0
2.7107725143432617,2.6119022369384766,2.8491275310516357,2.932835340499878,49507.0
2.7031912803649902,2.6068482398986816,2.840282917022705,2.926201820373535,49507.0
2.7079296112060547,2.6119022369384766,2.840914487838745,2.9318878650665283,49507.0
2.7000324726104736,2.604321241378784,2.8399670124053955,2.928413152694702,49508.0
2.709824800491333,2.6141135692596436,2.8440732955932617,2.93062424659729,49508.0
2.706350088119507,2.6049530506134033,2.839019298553467,2.92146372795105,49508.0
2.7050867080688477,2.6040053367614746,2.840914487838745,2.925570249557495,49508.0
2.7050867080688477,2.611586332321167,2.8450210094451904,2.9347307682037354,49508.0
2.7044548988342285,2.60874342918396,2.8377559185028076,2.9318878650665283,49509.0
2.7028753757476807,2.610954761505127,2.841862201690674,2.9296765327453613,49509.0
2.7057182788848877,2.6049530506134033,2.83586049079895,2.9246225357055664,49509.0
2.7088770866394043,2.6125340461730957,2.8472321033477783,2.9388370513916016,49509.0
2.7050867080688477,2.607164144515991,2.8421781063079834,2.9265177249908447,49509.0
2.7101407051086426,2.6153769493103027,2.8469161987304688,2.9359941482543945,49510.0
2.7028753757476807,2.6011624336242676,2.834597110748291,2.924938440322876,49510.0
2.7101407051086426,2.6128499507904053,2.843125820159912,2.935678243637085,49510.0
2.717721700668335,2.607164144515991,2.8450210094451904,2.937257766723633,49510.0
2.7050867080688477,2.6068482398986816,2.8393352031707764,2.927149534225464,49510.0
2.7085611820220947,2.6125340461730957,2.844705104827881,2.9388370513916016,49511.0
2.7145628929138184,2.607480049133301,2.839019298553467,2.927781343460083,49511.0
2.70255970954895,2.603057622909546,2.8393352031707764,2.9287290573120117,49511.0
2.7082455158233643,2.605900526046753,2.8364923000335693,2.9315719604492188,49511.0
2.7136154174804688,2.6090593338012695,2.845968723297119,2.937889337539673,49511.0
2.7044548988342285,2.605900526046753,2.8387033939361572,2.927781343460083,49512.0
2.7057182788848877,2.60874342918396,2.8415462970733643,2.929044723510742,49512.0
2.706350088119507,2.6046371459960938,2.835228681564331,2.9265177249908447,49512.0
2.709824800491333,2.6096911430358887,2.8443892002105713,2.9331512451171875,49512.0
2.7072978019714355,2.6033735275268555,2.8415462970733643,2.9296765327453613,49512.0
2.7107725143432617,2.6055846214294434,2.8393352031707764,2.9293606281280518,49513.0
2.711404323577881,2.6156928539276123,2.8522863388061523,2.9454705715179443,49513.0
2.7101407051086426,2.6027417182922363,2.838071584701538,2.9293606281280518,49513.0
2.712035894393921,2.603057622909546,2.839019298553467,2.9315719604492188,49513.0
2.706350088119507,2.6021101474761963,2.843125820159912,2.9366259574890137,49513.0
2.7095088958740234,2.6049530506134033,2.839651107788086,2.9331512451171875,49514.0
2.7035071849823,2.6027417182922363,2.8421781063079834,2.93062424659729,49514.0
2.7180376052856445,2.6128499507904053,2.844705104827881,2.9369418621063232,49514.0
2.7110884189605713,2.6096911430358887,2.8491275310516357,2.9397847652435303,49514.0
2.706350088119507,2.602426052093506,2.839019298553467,2.9268336296081543,49514.0
2.7101407051086426,2.606532335281372,2.841862201690674,2.934414863586426,49515.0
2.7031912803649902,2.5992672443389893,2.839019298553467,2.929992437362671,49515.0
2.7129836082458496,2.6147451400756836,2.8462846279144287,2.9353623390197754,49515.0
2.704770803451538,2.6005306243896484,2.835228681564331,2.931256055831909,49515.0
2.7085611820220947,2.6049530506134033,2.840914487838745,2.932835340499878,49515.0
2.7031912803649902,2.603057622909546,2.8371241092681885,2.931256055831909,49516.0
2.7110884189605713,2.6055846214294434,2.8412303924560547,2.934414863586426,49516.0
2.7028753757476807,2.600846529006958,2.8371241092681885,2.927781343460083,49516.0
2.7050867080688477,2.60811185836792,2.840914487838745,2.9274654388427734,49516.0
2.7079296112060547,2.605900526046753,2.8434417247772217,2.9375736713409424,49516.0
2.7095088958740234,2.6062164306640625,2.8412303924560547,2.932835340499878,49517.0
2.7072978019714355,2.6040053367614746,2.8437576293945312,2.928413152694702,49517.0
2.7054026126861572,2.603057622909546,2.839651107788086,2.9268336296081543,49517.0
2.7088770866394043,2.6100070476531982,2.848811626434326,2.9369418621063232,49517.0
2.714247226715088,2.614429235458374,2.8544974327087402,2.9331512451171875,49517.0
2.7031912803649902,2.60874342918396,2.839019298553467,2.932203531265259,49518.0
2.706981897354126,2.603057622909546,2.839019298553467,2.9274654388427734,49518.0
2.7060341835021973,2.611586332321167,2.8494434356689453,2.9410481452941895,49518.0
2.7057182788848877,2.60811185836792,2.8383874893188477,2.9268336296081543,49518.0
2.7035071849823,2.6046371459960938,2.8434417247772217,2.9280972480773926,49518.0
2.699084997177124,2.6046371459960938,2.841862201690674,2.9224114418029785,49519.0
2.714878797531128,2.6100070476531982,2.8491275310516357,2.9366259574890137,49519.0
2.7072978019714355,2.6062164306640625,2.842494010925293,2.928413152694702,49519.0
2.699084997177124,2.6062164306640625,2.841862201690674,2.9287290573120117,49519.0
2.7082455158233643,2.607164144515991,2.8387033939361572,2.926201820373535,49519.0
2.7028753757476807,2.606532335281372,2.848179817199707,2.932835340499878,49520.0
2.7035071849823,2.607480049133301,2.837440013885498,2.924938440322876,49520.0
2.704138994216919,2.6090593338012695,2.844705104827881,2.9293606281280518,49520.0
2.699084997177124,2.602426052093506,2.838071584701538,2.922095537185669,49520.0
2.7079296112060547,2.6153769493103027,2.8472321033477783,2.9309401512145996,49520.0
2.7035071849823,2.610954761505127,2.8371241092681885,2.9268336296081543,49521.0
2.707613706588745,2.605268955230713,2.840914487838745,2.927149534225464,49521.0
2.7016119956970215,2.6055846214294434,2.836808204650879,2.9246225357055664,49521.0
2.717721700668335,2.620115280151367,2.851022720336914,2.9473657608032227,49521.0
2.7082455158233643,2.6096911430358887,2.8387033939361572,2.9246225357055664,49521.0
2.701927900314331,2.610322952270508,2.840914487838745,2.9274654388427734,49522.0
2.700348377227783,2.6040053367614746,2.838071584701538,2.9236748218536377,49522.0
2.713299512863159,2.6175880432128906,2.8456528186798096,2.933467149734497,49522.0
2.7038230895996094,2.605268955230713,2.8355445861816406,2.923358917236328,49522.0
2.7031912803649902,2.607164144515991,2.8377559185028076,2.9315719604492188,49522.0
2.7031912803649902,2.6027417182922363,2.838071584701538,2.937257766723633,49523.0
2.706981897354126,2.6175880432128906,2.8421781063079834,2.927781343460083,49523.0
2.7038230895996094,2.603057622909546,2.8383874893188477,2.928413152694702,49523.0
2.7088770866394043,2.6046371459960938,2.8349130153656006,2.931256055831909,49523.0
2.7151947021484375,2.6125340461730957,2.8450210094451904,2.9315719604492188,49523.0
2.7072978019714355,2.605900526046753,2.8349130153656006,2.927781343460083,49524.0
2.7072978019714355,2.6068482398986816,2.8405988216400146,2.9318878650665283,49524.0
2.7050867080688477,2.6119022369384766,2.845968723297119,2.935678243637085,49524.0
2.713299512863159,2.60811185836792,2.839019298553467,2.928413152694702,49524.0
2.7072978019714355,2.605900526046753,2.840282917022705,2.935678243637085,49524.0
2.7085611820220947,2.603689432144165,2.8364923000335693,2.9268336296081543,49525.0
2.7136154174804688,2.612218141555786,2.848179817199707,2.9375736713409424,49525.0
2.71266770362854,2.6096911430358887,2.850390911102295,2.9382052421569824,49525.0
2.7072978019714355,2.6119022369384766,2.8415462970733643,2.9315719604492188,49525.0
2.706981897354126,2.607164144515991,2.8371241092681885,2.9274654388427734,49525.0
2.710456609725952,2.60874342918396,2.8494434356689453,2.94010066986084,49526.0
2.7060341835021973,2.6068482398986816,2.8415462970733643,2.929044723510742,49526.0
2.710456609725952,2.6046371459960938,2.8405988216400146,2.928413152694702,49526.0
2.701296091079712,2.600214719772339,2.835228681564331,2.9258861541748047,49526.0
2.711404323577881,2.609375238418579,2.8469161987304688,2.934414863586426,49526.0
2.710456609725952,2.603689432144165,2.8393352031707764,2.927149534225464,49527.0
2.7088770866394043,2.6084277629852295,2.8456528186798096,2.9309401512145996,49527.0
2.7044548988342285,2.603057622909546,2.838071584701538,2.9287290573120117,49527.0
